PartitionKey,RowKey,Longitude,Latitude
"2V4V+586, Nogama, Rajasthan 313342, India","government upper primary school khedana, school walkway, kherana, nathdwara tehsil, rajsamand district, rajasthan, 313300, india",73.893,25.005
"3 5, 943, Narayanguda Rd, Hari Vihar Colony, Gandhi Kuteer Colony, Narayanguda, Hyderabad, Telangana 500029, India","narayanaguda road, narayanguda, ward 79 himayath nagar, greater hyderabad municipal corporation central zone, hyderabad, himayatnagar mandal, hyderabad, telangana, 500027, india",78.492,17.399
"3, 4-801, near Tourist Hotel, Barkatpura, Kachiguda, Hyderabad, Telangana 500027, India","c.c. shroff memorial hospital, barkat pura circle, barkatpura, ward 80 kachiguda, greater hyderabad municipal corporation central zone, hyderabad, himayatnagar mandal, hyderabad district, telangana, 500027, india",78.497,17.391
"3, Hospital Rd S, Forest Park, Bhubaneswar, Odisha 751009, India","capital hospital (bhubaneswar), hospital road, gate 3, unit-6, ward 46, south west zone, bhubaneswar municipal corporation, bhubaneswar (m.corp.), khordha district, odisha, 751001, india",85.823,20.258
"3, Hospital Rd S, Forest Park, Bhubaneswar, Odisha 751009, India","capital hospital (bhubaneswar), hospital road, gate 3, unit-6, ward 46, south west zone, bhubaneswar municipal corporation, bhubaneswar (m.corp.), khordha, odisha, 751001, india",85.823,20.258
"3, Hospital Rd S, Forest Park, Bhubaneswar, Odisha 751009, India","capital hospital (bhubaneswar), hospital road, gate 3, ୟୁନିଟ-୬, ward 46, south west zone, bhubaneswar municipal corporation, bhubaneswar (m.corp.), khordha, odisha, 751001, india",85.823,20.258
"3, Link Rd 1, Shivaji Nagar, Bhopal, Madhya Pradesh 462016, India","red cross hospital bhopal, link road 1, shivaji nagar, bhopal, huzur tahsil, भोपाल, madhya pradesh, 462001, india",77.419,23.231
"3-5-773, Hyderguda, King Koti Rd, King Koti, Hyderabad, Hyderguda, Telangana 500001, India","district hospital, king koti, king koti, ramkote, ward 79 himayath nagar, greater hyderabad municipal corporation central zone, hyderabad, nampally mandal, hyderabad district, telangana, 500095, india",78.482,17.393
"3-5-773, Hyderguda, King Koti Rd, King Koti, Hyderabad, Hyderguda, Telangana 500001, India","district hospital, king koti, sreeram, boggulakunta, ward 78 gunfoundry, greater hyderabad municipal corporation central zone, hyderabad, nampally mandal, hyderabad district, telangana, 500001, india",78.482,17.393
"3-5-773, Hyderguda, King Koti Rd, King Koti, Hyderabad, Hyderguda, Telangana 500001, India","district hospital, king koti, sreeram, బొగ్గులకుంట, ward 78 gunfoundry, greater hyderabad municipal corporation central zone, hyderabad, nampally mandal, హైదరాబాదు, telangana, 500001, india",78.482,17.393
"3. Kerület, Budapest, Magyarország","szin-ker, 3",19.045,47.542
"30027 San Donà di Piave, Italia","san donà di piave, venezia, veneto, 30027, italia",12.566,45.632
"30246 Halmstad, Sverige","halmstad, halmstads kommun, hallands län, 302 46, sverige",12.865,56.673
"30450 Ipoh, Perak, Malaysia","ipoh, kinta, perak, 30450, malaysia",101.095,4.6
"3085 Limassol, Cyprus","limassol, limassol municipality, limassol district, cyprus, 3085, cyprus",33.032,34.689
"3093 ASH SHAIKH HASAN IBN ABDULLAH AL ASH SHAIKH, King Saud University, Riyadh 12372, Saudi Arabia","king khalid university hospital (8,430 patient ), شارع المرقب, al maathar municipality, riyadh governorate, riyadh region, 12371, saudi arabia",46.621,24.713
"30th St, Between 74@77 streets, Chan Aye Tharsan Township, Mandalay, Myanmar (Burma)","mandalay general hospital, 30th street, ချမ်းအေးသာစံ, မန္တလေးခရိုင်, မန္တလေးတိုင်း, 05024, မြန်မာ",96.09,21.977
"31000 Batu Gajah, Perak, Malaysia","batu gajah, kinta, perak, 31000, malaysia",101.042,4.468
"31033 Castelfranco Veneto, Italia","castelfranco veneto, treviso, veneto, 31033, italia",11.926,45.671
"32160 Tieste-Uragnoux, France","a matharan, tieste-uragnoux, mirande, gers, occitania, metropolitan france, 32160, france",0.048,43.605
"32700, Nepal","arghakhanchi, 32700, nepal",83.122,27.894
"32700, Nepal","अर्घाखाँची, लुम्बिनी प्रदेश, 32700, नेपाल",83.122,27.894
"32800 Parit, Perak, Malaysia","parit, perak tengah, perak, 32800, malaysia",100.917,4.501
"32809, Nepal","kapilvastu, 32809, nepal",83.015,27.679
"32907, Nepal","butwal, rupandehi, 32907, nepal",83.475,27.689
"32907, Nepal","बुटवल, रुपन्देही, 32907, नेपाल",83.475,27.689
"33, 29, Jadugar Road, Civil Lines, Roorkee, Uttarakhand 247667, India","vardhman hospital, jaadugar road, roorkee, haridwar, uttarakhand, 247667, india",77.887,29.868
"33000 Virovitica, Hrvatska","grad virovitica, virovitičko-podravska županija, 33000, hrvatska",17.387,45.832
"33077 Sacile, Italia","33077, sacile, pordenone, friuli-venezia giulia, italia",12.502,45.954
"33100, Nepal","मुस्ताङ, गण्डकी प्रदेश, 33100, नेपाल",83.847,28.999
"334, Thapar Rd, Block A, Khora Colony, Sector 62A, Noida, Uttar Pradesh 201301, India","davaindia generic pharmacy, 334, thapar rd, near electricity transfermer, near kallu cement agency, shiv vihar, shital vihar, khora colony, sector 62, noida, uttar pradesh 201309, pragati marg, mayur vihar iii, greater noida, mayur vihar tehsil, east delhi district, delhi, 201309, india",77.344,28.612
"33520 Bruges, France","33520 bruges, france",-0.612,44.882
"33578 Peñamellera Alta, España","jana, peñamellera alta, आस्तुरियास, 33578, स्पेन",-4.708,43.334
"33680 Le Porge, France","33680 le porge, france",-1.093,44.873
"3385+QVR, Hungund, Karnataka 587118, India","ಹುನಗುಂದ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ, sh60, ಹುನಗುಂದ, ಹುನಗುಂದ ತಾಲೂಕು, ಬಾಗಲಕೋಟೆ ಜಿಲ್ಲೆ, karnataka, 587118, india",76.06,16.067
"339 Thomson Rd, Singapore 307677","thomson medical centre, 汤申路, novena, 中区, singapore, 329910, singapore",103.842,1.325
"3400 Hillerød, Danmark","hillerød, hillerød municipality, capital region of denmark, 3400, denmark",12.255,55.929
"34000 Taiping, Perak, Malaysia","taiping, larut, matang and selama, perak, 34000, malaysia",100.73,4.865
"34000 Taiping, Perak, Malaysia","taiping, larut, matang dan selama, perak, 34000, malaysia",100.73,4.865
"34230 Alvesta, Sverige","alvesta, alvesta kommun, kronobergs län, 342 30, sverige",14.559,56.902
"34304 Aranđelovac, Srbija","34304,аранђеловац centralna srbija",20.624,44.23
"3480 Asker, Norge","dehli, storsandveien, strandskogen, løkka, asker, akershus, 3480, norway",10.561,59.575
"35010, Gómez Palacio, Durango, México","gómez palacio, durango, 35010, méxico",-103.487,25.592
"35013 Cittadella, Italia","cittadella, province of padua, veneto, 35013, italia",11.784,45.649
"35104 Växjö, Sverige","växjö, växjö kommun, kronobergs län, 351 04, sverige",14.771,56.892
"35139 Padova, Italia","padova, province of padua, veneto, 35121-35143, italia",11.871,45.409
"35220İzmir,, Türkiye","alsancak mahallesi, izmir, konak, izmir, ege bölgesi, 35220, türkiye",27.143,38.439
"35240Izmir,, Türkiye","izmir, konak, izmir, aegean region, 35240, turkey",27.142,38.421
"354, 1, Sangli - Miraj Rd, Vishrambag, Sangli, Maharashtra 416415, India","susheel maternity and gynaecological hospital, sangli-miraj road, nishant colony, sangli, miraj, sangli district, maharashtra, 416410, india",74.622,16.838
"3540 Herk-de-Stad, België","herk-de-stad, hasselt, limburg, vlaanderen, 3540, belgië",5.167,50.941
"35600 Redon, France","redon, ille-et-vilaine, bretagne, france métropolitaine, 35600, france",-2.085,47.652
"35900İzmir,, Türkiye","tire, izmir, aegean region, 35900, turkey",27.733,38.09
"35HQ+MPQ, Muzaffargarh, Punjab, Pakistan","district jail muzzafargarh, jhang road, مظفر گڑھ, تحصیل مظفر گڑھ, ضلع مظفر گڑھ, ڈیرہ غازی خان ڈویژن, پنجاب, پاکستان",71.189,30.079
"35QX+3WH, Bharathi Colony, Bharathi Nagar, Anna Nagar, Chennai, Tamil Nadu 600040, India","கீழ்ப்பாக்கம் மருத்துவமனை மற்றும் கல்லூரி, muniappa road, kellys, cmwssb division 103, அண்ணா நகர், chennai, சென்னை மாவட்டம், tamil nadu, 600001, india",80.2,13.088
"36-100 Gmina Kolbuszowa (Kolbuszowa Dolna), Polska","kolbuszowa, gmina kolbuszowa, powiat kolbuszowski, województwo podkarpackie, 36-100, polska",21.775,50.246
"36000 Châteauroux, France","шатору, эндр, франция",1.687,46.811
"36000 Teluk Intan, Perak, Malaysia","teluk intan, hilir perak, perak, 36000, malaysia",100.996,3.994
"36016 Thiene, Italia","thiene, vicenza, veneto, 36016, italia",11.481,45.71
"36016 Thiene, Italia","thiene, vicenza, veneto, 36016, italy",11.481,45.71
"364, Taiwan, Miaoli County, Dahu Township, 大寮村竹高屋68號","國立大湖農工, 68, 竹高屋, 大寮村, 大湖鄉, 苗栗縣, 36444, 臺灣",120.862,24.421
"37054 Nogara, Italia","nogara, verona, veneto, 37054, italia",11.067,45.174
"372C+P5F, Mahadevnagar, Uran Islampur, Maharashtra 415409, India","islampur high school & jr. college ,dr. v. s. nerlekar, kapuskhed islampur road, shahunagar, rajaramnagar, islampur, walwa, sangli district, maharashtra, 415409, india",74.27,17.052
"378 Alexandra Rd, Singapore 159964","亚历山大医院, 连道, queenstown, 中区, singapore, 159964, singapore",103.801,1.287
"37800, Dolores Hidalgo Cuna de la Independencia Nacional, Guanajuato, México","dolores hidalgo, guanajuato, 37800, méxico",-100.933,21.16
"38, IS Sadan Rd, Saroornagar, Balaji Nagar, New Santoshnagar, Hyderabad, Telangana 500059, India","sai banglore iyengar's bakery, road number 7, lakshmi nagar, ward 38 is sadan, greater hyderabad municipal corporation south zone, hyderabad, saidabad mandal, hyderabad district, telangana, 500059, india",78.507,17.352
"38-123 Gmina Strzyżów (Wysoka Strzyżowska), Polska","hyb, bonarówka, gmina strzyżów, strzyżów county, subcarpathian voivodeship, 38-123, poland",21.74,49.803
"38-500 Sanok (Dąbrówka), Polska","sanok, powiat sanocki, województwo podkarpackie, 38-500, polska",22.212,49.552
"39, Model Town Rd, Guru Teg Bahadur Nagar, Model Town, Jalandhar, Punjab 144003, India","modern hospital, jalandhar, milk bar chowk, jalandhar, jalandhar i tahsil, jalandhar district, punjab, 144003, india",75.574,31.309
"39-400 Tarnobrzeg (Stale), Polska","tarnobrzeg, województwo podkarpackie, 39-400, polska",21.659,50.571
"39231 Kalmar, Sverige","kalmar, kalmar kommun, kalmar län, 392 31, sverige",16.367,56.656
"39300, Acapulco de Juárez, Guerrero, México","acapulco, acapulco de juárez, guerrero, 39300, méxico",-99.907,16.851
"39310 Haveri, Finland","haveri, ylöjärvi, tampere sub-region, pirkanmaa, western and central finland, mainland finland, 39310, finland",23.249,61.711
"3G25+95F, Hesarghatta Rd, Maheswari Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057, India","ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ, ಹೆಸರಘಟ್ಟ ರಸ್ತೆ, ಅಚ್ಯುತನಗರ, soladevanahalli, ಸೋಲದೇವನಹಳ್ಳಿ, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, karnataka, 560090, india",77.508,13.051
"3HMC+V22, Ban Pathum, Sam Khok District, Pathum Thani 12160, Thailand","chiang rak, liap khlong prem prachakon road, ban sala phan, ban pathum subdistrict, ban pathum subdistrict administrative organization, sam khok district, pathum thani province, 12121, thailand",100.57,14.085
"3HRC+VJR, Hariyon 45804, Nepal","harion-janakinagar-road, hariwan-06, hariwan, sarlahi, madhesh province, nepal",85.572,27.092
"3J7M+426, Nepalgunj 21900, Nepal","bheri zonal hospital, sadar line road, bulbuliya, nepalgunj-10, nepalgunj, nsmc-24 | khas karkando, banke, lumbini province, 22010, nepal",81.633,28.063
"3JP7+WW6, Cervantes St, Obrero, Davao City, Davao del Sur, Philippines","bhing laundromat, cervantes street, regina dalisay compound, barangay 20-b, poblacion, davao city, davao region, 8000, pilipinas",125.615,7.087
"3Q7X+W27 Kolnad, Mulki, Karnataka 574154, India","ಮುಲ್ಕಿ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ, mulky sunder ram shetty road, ಚರಂತಿಪೇಟೆ, ಕರ್ನಾಡ, ಮುಲ್ಕಿ, ದಕ್ಷಿಣ ಕನ್ನಡ, karnataka, 574154, india",74.798,13.065
"3RJ8+7W2, Jhunjhunu, Banwas, Rajasthan 333504, India","khetri copper complex, banwas, buhana tehsil, jhunjhunu district, rajasthan, india",75.817,28.081
"3RJ8+7W2, Jhunjhunu, Banwas, Rajasthan 333504, India","khetri copper complex, बनवास, buhana tehsil, jhunjhunu, rajasthan, india",75.817,28.081
"3VXF+J5X, H10, Putalibazar 33800, Nepal","rbb atm syanja, siddhartha highway, syāngjā, putalibazar-04, putalibazar, syangja, gandaki province, 33800, nepal",83.873,28.099
"3W4V+WR5, Amingad, Karnataka 587112, India","govt. hospital, aminagad, sh20, aminagada, hunagunda taluku, bagalkote district, karnataka, 587112, india",75.945,16.057
"3rd Floor, Apsara Palace, Maniram Dewan Rd, near AEI Playground, West Jyotinagar, Chandmari, Guwahati, Assam 781003, India","guwahati academy of tertiary education, chandmari railway flyover, chandmari colony, chandmari, guwahati, kamrup metropolitan, assam, 781015, india",91.778,26.184
"4, Brahmo Samaj Rd, Vidyasagar Park, Behala, Kolkata, West Bengal 700034, India","vidyasagar state general hospital, brahmo samaj road, behala notun bajar, behala, kolkata district, kolkata, south 24 parganas district, west bengal, 700034, india",88.316,22.499
"4, Kayamkulam - Punalur Rd, Charummoodu, Kerala 690505, India","kl-kel-kmvd-50-aics-04-191, kayamkulam - punalur road, പള്ളിക്കൽ, കറ്റാനം, മാവേലിക്കര, ആലപ്പുഴ ജില്ല, kerala, 690503, india",76.608,9.174
"4-1-1230, Bogulkunta Rd, near Abids, Bogulkunta, Abids, Hyderabad, Hyderguda, Telangana 500001, India","fernandez hospital, bogulkunta road, boggulakunta, ward 78 gunfoundry, greater hyderabad municipal corporation central zone, hyderabad, nampally mandal, hyderabad district, telangana, 500001, india",78.479,17.392
"40 лет Казахской ССР, Мактааральский сельский округ, Казахстан","львов, украинская сср, ссср",68.449,40.888
"40 лет Казахской ССР, Мактааральский сельский округ, Казахстан","львов, украинская сср, ссср [40 лет казахской сср, мактааральский сельский округ, казахстан]",68.449,40.888
"40 лет Казахской ССР, Мактааральский сельский округ, Казахстан","одесса, украинская сср, ссср",68.449,40.888
"40 лет Казахской ССР, Мактааральский сельский округ, Казахстан","одесса, украинская сср, ссср (40 лет казахской сср, мактааральский сельский округ, казахстан)",68.449,40.888
"40(114, 114, Barasat Rd, Jaffarpur more, Anandapuri, Barrackpore, Kolkata, West Bengal 700122, India","sarada seva sadan, barasat road, chakraborty para, chakkan thalia, barrackpore, north 24 parganas district, west bengal, 700122, india",88.383,22.767
